url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Brazilian_Terrier,Brazilian Terrier - Wikipedia,The Brazilian Terrier is a breed of dog developed in Brazil. It is one of several terriers and one of the two worldwide recognized native breeds of Brazil.[2][3],"['the', 'brazilian', 'terrier', 'is', 'a', 'breed', 'of', 'dog', 'developed', 'in', 'brazil', 'it', 'is', 'one', 'of', 'several', 'terriers', 'and', 'one', 'of', 'the', 'two', 'worldwide', 'recognized', 'native', 'breeds', 'of', 'brazil']"
https://en.wikipedia.org/wiki/Thai_Bangkaew_Dog,Thai Bangkaew Dog - Wikipedia,The Thai Bangkaew Dog (Thai: ไทยบางแก้ว) is an Asian dog breed. It is a medium-sized spitz-type dog.,"['the', 'thai', 'bangkaew', 'dog', 'thai', 'aithybaangaekw', 'is', 'an', 'asian', 'dog', 'breed', 'it', 'is', 'a', 'mediumsized', 'spitztype', 'dog']"
https://en.wikipedia.org/wiki/Thai_Ridgeback,Thai Ridgeback - Wikipedia,"The Thai Ridgeback (Thai: ไทยหลังอาน, RTGS: Thai Lang-An) is a dog from Thailand. The Thai Ridgeback is one of only three breeds that has a ridge of hair that runs along its back in the opposite direction to the rest of the coat. The other two are the Rhodesian Ridgeback and the Phu Quoc Ridgeback.","['the', 'thai', 'ridgeback', 'thai', 'aithyhlangaan', 'rtgs', 'thai', 'langan', 'is', 'a', 'dog', 'from', 'thailand', 'the', 'thai', 'ridgeback', 'is', 'one', 'of', 'only', 'three', 'breeds', 'that', 'has', 'a', 'ridge', 'of', 'hair', 'that', 'runs', 'along', 'its', 'back', 'in', 'the', 'opposite', 'direction', 'to', 'the', 'rest', 'of', 'the', 'coat', 'the', 'other', 'two', 'are', 'the', 'rhodesian', 'ridgeback', 'and', 'the', 'phu', 'quoc', 'ridgeback']"
https://en.wikipedia.org/wiki/Tibetan_Kyi_Apso,Tibetan Kyi Apso - Wikipedia,"The Tibetan Kyi Apso (Tibetan:  འདོགས་ཁྱི; Apso Do Khyi) is a medium to large sized breed of livestock guardian dog originating from Tibet and the Himalayas. It is considered an ancient and rare landrace, similar in appearance and stature to the related Tibetan Mastiff.[1]  ","['the', 'tibetan', 'kyi', 'apso', 'tibetan', 'dogskhyi', 'apso', 'do', 'khyi', 'is', 'a', 'medium', 'to', 'large', 'sized', 'breed', 'of', 'livestock', 'guardian', 'dog', 'originating', 'from', 'tibet', 'and', 'the', 'himalayas', 'it', 'is', 'considered', 'an', 'ancient', 'and', 'rare', 'landrace', 'similar', 'in', 'appearance', 'and', 'stature', 'to', 'the', 'related', 'tibetan', 'mastiff']"
https://en.wikipedia.org/wiki/Tibetan_Mastiff,Tibetan Mastiff - Wikipedia,"The Tibetan Mastiff (Tibetan: འབྲོག་ཁྱི། འདོགས་ཁྱི། སེང་ཁྱི།, romanized: Drok chi/kyi; 'Dok kyi; Seng kyi, lit. 'Nomad-dog; chaining dog; lion-dog', THL: Do khyi, Wylie: 'brog khyi; 'dogs khyi; seng khyi)[a] is a large size Tibetan dog breed. Its double coat is medium to long, subject to climate, and found in a wide variety of colors, including solid black, black and tan, various shades of red (from pale gold to deep red) and bluish-gray (dilute black), and sometimes with white markings around neck, chest and legs.","['the', 'tibetan', 'mastiff', 'tibetan', 'brogkhyi', 'dogskhyi', 'sengkhyi', 'romanized', 'drok', 'chikyi', 'dok', 'kyi', 'seng', 'kyi', 'lit', 'nomaddog', 'chaining', 'dog', 'liondog', 'thl', 'do', 'khyi', 'wylie', 'brog', 'khyi', 'dogs', 'khyi', 'seng', 'khyia', 'is', 'a', 'large', 'size', 'tibetan', 'dog', 'breed', 'its', 'double', 'coat', 'is', 'medium', 'to', 'long', 'subject', 'to', 'climate', 'and', 'found', 'in', 'a', 'wide', 'variety', 'of', 'colors', 'including', 'solid', 'black', 'black', 'and', 'tan', 'various', 'shades', 'of', 'red', 'from', 'pale', 'gold', 'to', 'deep', 'red', 'and', 'bluishgray', 'dilute', 'black', 'and', 'sometimes', 'with', 'white', 'markings', 'around', 'neck', 'chest', 'and', 'legs']"
https://en.wikipedia.org/wiki/Tibetan_Spaniel,Tibetan spaniel - Wikipedia,"The Tibetan Spaniel is a breed of assertive, small dogs originating in Tibet. This breed is not a spaniel in the original meaning of the term; its breeding differs from other spaniels, and unlike true spaniels, which are gun dogs, the Tibetan spaniel is a companion dog. The spaniel name may have been given due to its resemblance to the bred-down lapdog versions of the hunting spaniels, such as the Cavalier King Charles spaniel.","['the', 'tibetan', 'spaniel', 'is', 'a', 'breed', 'of', 'assertive', 'small', 'dogs', 'originating', 'in', 'tibet', 'this', 'breed', 'is', 'not', 'a', 'spaniel', 'in', 'the', 'original', 'meaning', 'of', 'the', 'term', 'its', 'breeding', 'differs', 'from', 'other', 'spaniels', 'and', 'unlike', 'true', 'spaniels', 'which', 'are', 'gun', 'dogs', 'the', 'tibetan', 'spaniel', 'is', 'a', 'companion', 'dog', 'the', 'spaniel', 'name', 'may', 'have', 'been', 'given', 'due', 'to', 'its', 'resemblance', 'to', 'the', 'breddown', 'lapdog', 'versions', 'of', 'the', 'hunting', 'spaniels', 'such', 'as', 'the', 'cavalier', 'king', 'charles', 'spaniel']"
https://en.wikipedia.org/wiki/Tibetan_Terrier,Tibetan Terrier - Wikipedia,"The Tibetan Terrier is a medium-sized breed of dog that originated in Tibet.[1] Despite its name, it is not a member of the terrier group. The breed was given its English name by European travelers due to its resemblance to known terrier breeds.[2] The Tibetan name for the breed, Tsang Apso, roughly translates to ""shaggy or bearded (""apso"") dog, from the province of Tsang"". Some old travelers' accounts refer to the dog as Dokhi Apso or ""outdoor"" Apso, indicating a shaggy or bearded working dog which lives outdoors.","['the', 'tibetan', 'terrier', 'is', 'a', 'mediumsized', 'breed', 'of', 'dog', 'that', 'originated', 'in', 'tibet', 'despite', 'its', 'name', 'it', 'is', 'not', 'a', 'member', 'of', 'the', 'terrier', 'group', 'the', 'breed', 'was', 'given', 'its', 'english', 'name', 'by', 'european', 'travelers', 'due', 'to', 'its', 'resemblance', 'to', 'known', 'terrier', 'breeds', 'the', 'tibetan', 'name', 'for', 'the', 'breed', 'tsang', 'apso', 'roughly', 'translates', 'to', 'shaggy', 'or', 'bearded', 'apso', 'dog', 'from', 'the', 'province', 'of', 'tsang', 'some', 'old', 'travelers', 'accounts', 'refer', 'to', 'the', 'dog', 'as', 'dokhi', 'apso', 'or', 'outdoor', 'apso', 'indicating', 'a', 'shaggy', 'or', 'bearded', 'working', 'dog', 'which', 'lives', 'outdoors']"
https://en.wikipedia.org/wiki/Tonya_Finosu,Tonya Finosu - Wikipedia,"The Tonya Finosu is a white spitz dog indigenous to Trabzon, Turkey, especially the city of Tonya.[1] Tonya Finosu are valued both for their natural suspicion of strangers as well as their playfulness and affection with their family.[2][3]","['the', 'tonya', 'finosu', 'is', 'a', 'white', 'spitz', 'dog', 'indigenous', 'to', 'trabzon', 'turkey', 'especially', 'the', 'city', 'of', 'tonya', 'tonya', 'finosu', 'are', 'valued', 'both', 'for', 'their', 'natural', 'suspicion', 'of', 'strangers', 'as', 'well', 'as', 'their', 'playfulness', 'and', 'affection', 'with', 'their', 'family']"
https://en.wikipedia.org/wiki/Tornjak,Tornjak - Wikipedia,"The Tornjak (pronounced [torɲâk]), is a breed of livestock guardian dog native to Bosnia and Herzegovina and Croatia.[1] The name comes from the local word for a sheep pen, ""tor"". The foundation stock is made up from genetically homogeneous landrace shepherding dogs dispersed in the mountains and valleys of the region.[2] They are molosser-type mountain dogs,[1] similar to other livestock guardian breeds of the region, the Šarplaninac, Bucovina Shepherd Dog, and the Greek Shepherd.","['the', 'tornjak', 'pronounced', 'tornak', 'is', 'a', 'breed', 'of', 'livestock', 'guardian', 'dog', 'native', 'to', 'bosnia', 'and', 'herzegovina', 'and', 'croatia', 'the', 'name', 'comes', 'from', 'the', 'local', 'word', 'for', 'a', 'sheep', 'pen', 'tor', 'the', 'foundation', 'stock', 'is', 'made', 'up', 'from', 'genetically', 'homogeneous', 'landrace', 'shepherding', 'dogs', 'dispersed', 'in', 'the', 'mountains', 'and', 'valleys', 'of', 'the', 'region', 'they', 'are', 'molossertype', 'mountain', 'dogs', 'similar', 'to', 'other', 'livestock', 'guardian', 'breeds', 'of', 'the', 'region', 'the', 'sarplaninac', 'bucovina', 'shepherd', 'dog', 'and', 'the', 'greek', 'shepherd']"
https://en.wikipedia.org/wiki/Tosa_(dog),Tosa (dog) - Wikipedia,"The Tosa Inu (土佐, also called the Tosa-Ken and Japanese Mastiff) is a breed of dog of Japanese origin that is considered rare. It was originally bred in Tosa, Shikoku (present day Kōchi), as a fighting dog and is the only breed still used (legally) in Japanese dog fighting.[1] Ownership is restricted in some countries as a dangerous breed.","['the', 'tosa', 'inu', 'Tu', 'Zuo', 'also', 'called', 'the', 'tosaken', 'and', 'japanese', 'mastiff', 'is', 'a', 'breed', 'of', 'dog', 'of', 'japanese', 'origin', 'that', 'is', 'considered', 'rare', 'it', 'was', 'originally', 'bred', 'in', 'tosa', 'shikoku', 'present', 'day', 'kochi', 'as', 'a', 'fighting', 'dog', 'and', 'is', 'the', 'only', 'breed', 'still', 'used', 'legally', 'in', 'japanese', 'dog', 'fighting', 'ownership', 'is', 'restricted', 'in', 'some', 'countries', 'as', 'a', 'dangerous', 'breed']"
https://en.wikipedia.org/wiki/Toy_Fox_Terrier,Toy Fox Terrier - Wikipedia,"The Toy Fox Terrier is a small terrier breed of dog, directly descended from the larger Smooth Fox Terrier but since 1936, it has been registered in the USA with the UKC as a separate breed.","['the', 'toy', 'fox', 'terrier', 'is', 'a', 'small', 'terrier', 'breed', 'of', 'dog', 'directly', 'descended', 'from', 'the', 'larger', 'smooth', 'fox', 'terrier', 'but', 'since', 'it', 'has', 'been', 'registered', 'in', 'the', 'usa', 'with', 'the', 'ukc', 'as', 'a', 'separate', 'breed']"
https://en.wikipedia.org/wiki/Toy_Manchester_Terrier,Toy Manchester Terrier - Wikipedia,"The Toy Manchester Terrier is a breed of dog, categorized as a terrier. The breed was bred down in size in North America from the Manchester Terrier, and is placed in the Toy Group by the American Kennel Club and the Canadian Kennel Club (the Manchester Terrier is placed in the Terrier Group). Neither the Fédération Cynologique Internationale nor The Kennel Club recognize a Toy variety of the Manchester Terrier.","['the', 'toy', 'manchester', 'terrier', 'is', 'a', 'breed', 'of', 'dog', 'categorized', 'as', 'a', 'terrier', 'the', 'breed', 'was', 'bred', 'down', 'in', 'size', 'in', 'north', 'america', 'from', 'the', 'manchester', 'terrier', 'and', 'is', 'placed', 'in', 'the', 'toy', 'group', 'by', 'the', 'american', 'kennel', 'club', 'and', 'the', 'canadian', 'kennel', 'club', 'the', 'manchester', 'terrier', 'is', 'placed', 'in', 'the', 'terrier', 'group', 'neither', 'the', 'federation', 'cynologique', 'internationale', 'nor', 'the', 'kennel', 'club', 'recognize', 'a', 'toy', 'variety', 'of', 'the', 'manchester', 'terrier']"
https://en.wikipedia.org/wiki/Transylvanian_Hound,Transylvanian Hound - Wikipedia,"The Transylvanian Hound (Hungarian: erdélyi kopó [ˈɛrdeːji kopoː]; Romanian: copoi ardelenesc Romanian pronunciation: [ko'poj ardele'nesk]; also known as the Transylvanian Scent Hound or Hungarian Hound)[1] is a dog breed originating from Hungary and Transylvania (Transylvania was part the Kingdom of Hungary-nowadays Romania) and was historically primarily used for hunting. It is a strong, medium-sized scent hound, characterized by a black body, with tan and sometimes white markings on the muzzle, chest and extremities, and distinctive tan eyebrow spots. It has a high-pitched bark for a dog of its size. The breed was rescued from extinction by focused breeding efforts in the late 20th century. There were formerly two varieties, the tall and the short, developed for different kinds of hunting in the Middle Ages. Only the tall variety survives today.[1]","['the', 'transylvanian', 'hound', 'hungarian', 'erdelyi', 'kopo', 'erdeji', 'kopo', 'romanian', 'copoi', 'ardelenesc', 'romanian', 'pronunciation', 'kopoj', 'ardelenesk', 'also', 'known', 'as', 'the', 'transylvanian', 'scent', 'hound', 'or', 'hungarian', 'hound', 'is', 'a', 'dog', 'breed', 'originating', 'from', 'hungary', 'and', 'transylvania', 'transylvania', 'was', 'part', 'the', 'kingdom', 'of', 'hungarynowadays', 'romania', 'and', 'was', 'historically', 'primarily', 'used', 'for', 'hunting', 'it', 'is', 'a', 'strong', 'mediumsized', 'scent', 'hound', 'characterized', 'by', 'a', 'black', 'body', 'with', 'tan', 'and', 'sometimes', 'white', 'markings', 'on', 'the', 'muzzle', 'chest', 'and', 'extremities', 'and', 'distinctive', 'tan', 'eyebrow', 'spots', 'it', 'has', 'a', 'highpitched', 'bark', 'for', 'a', 'dog', 'of', 'its', 'size', 'the', 'breed', 'was', 'rescued', 'from', 'extinction', 'by', 'focused', 'breeding', 'efforts', 'in', 'the', 'late', 'th', 'century', 'there', 'were', 'formerly', 'two', 'varieties', 'the', 'tall', 'and', 'the', 'short', 'developed', 'for', 'different', 'kinds', 'of', 'hunting', 'in', 'the', 'middle', 'ages', 'only', 'the', 'tall', 'variety', 'survives', 'today']"
https://en.wikipedia.org/wiki/Treeing_Cur,Treeing Cur - Wikipedia,"The Treeing Cur is a breed of dog that originated in the mid-west of the United States. It was first recognized by United Kennel Club on November 1, 1998, due to the efforts of Alex and Ray Kovac. ""Most Cur breeders were not well off and so they required a dog that could serve multiple purposes: hunter, guardian, and stock dog. The result was the Treeing Cur, which is the most varied in size and colors of the Cur breeds"", according to United Kennel Club. They are primarily used to tree squirrels, raccoons, opossum, wild boar, bears, mountain lion, bobcat as well as to hunt big game.[1]","['the', 'treeing', 'cur', 'is', 'a', 'breed', 'of', 'dog', 'that', 'originated', 'in', 'the', 'midwest', 'of', 'the', 'united', 'states', 'it', 'was', 'first', 'recognized', 'by', 'united', 'kennel', 'club', 'on', 'november', 'due', 'to', 'the', 'efforts', 'of', 'alex', 'and', 'ray', 'kovac', 'most', 'cur', 'breeders', 'were', 'not', 'well', 'off', 'and', 'so', 'they', 'required', 'a', 'dog', 'that', 'could', 'serve', 'multiple', 'purposes', 'hunter', 'guardian', 'and', 'stock', 'dog', 'the', 'result', 'was', 'the', 'treeing', 'cur', 'which', 'is', 'the', 'most', 'varied', 'in', 'size', 'and', 'colors', 'of', 'the', 'cur', 'breeds', 'according', 'to', 'united', 'kennel', 'club', 'they', 'are', 'primarily', 'used', 'to', 'tree', 'squirrels', 'raccoons', 'opossum', 'wild', 'boar', 'bears', 'mountain', 'lion', 'bobcat', 'as', 'well', 'as', 'to', 'hunt', 'big', 'game']"
https://en.wikipedia.org/wiki/Treeing_Feist,Treeing Feist - Wikipedia,"The Treeing Feist is a  breed of feist from the Southeastern United States. Originally considered a single breed, the Mountain Feist is now considered a separate breed with both being separately recognized by the United Kennel Club.","['the', 'treeing', 'feist', 'is', 'a', 'breed', 'of', 'feist', 'from', 'the', 'southeastern', 'united', 'states', 'originally', 'considered', 'a', 'single', 'breed', 'the', 'mountain', 'feist', 'is', 'now', 'considered', 'a', 'separate', 'breed', 'with', 'both', 'being', 'separately', 'recognized', 'by', 'the', 'united', 'kennel', 'club']"
https://en.wikipedia.org/wiki/Treeing_Tennessee_Brindle,Treeing Tennessee Brindle - Wikipedia,"The Treeing Tennessee Brindle is a breed of cur. Since 1995, its records have been maintained through the American Kennel Club's Foundation Stock Service Program.","['the', 'treeing', 'tennessee', 'brindle', 'is', 'a', 'breed', 'of', 'cur', 'since', 'its', 'records', 'have', 'been', 'maintained', 'through', 'the', 'american', 'kennel', 'clubs', 'foundation', 'stock', 'service', 'program']"
https://en.wikipedia.org/wiki/Treeing_Walker_Coonhound,Treeing Walker Coonhound - Wikipedia,"The Treeing Walker Coonhound is a breed of hound descended from the English and American Foxhounds. The breed originated in the United States when a stolen dog known as ""Tennessee Lead"" was crossed into the Walker Hound in the 19th century.[1] The Treeing Walker Coonhound was recognized officially as a breed by the United Kennel Club in 1945 and by the American Kennel Club in 2012.","['the', 'treeing', 'walker', 'coonhound', 'is', 'a', 'breed', 'of', 'hound', 'descended', 'from', 'the', 'english', 'and', 'american', 'foxhounds', 'the', 'breed', 'originated', 'in', 'the', 'united', 'states', 'when', 'a', 'stolen', 'dog', 'known', 'as', 'tennessee', 'lead', 'was', 'crossed', 'into', 'the', 'walker', 'hound', 'in', 'the', 'th', 'century', 'the', 'treeing', 'walker', 'coonhound', 'was', 'recognized', 'officially', 'as', 'a', 'breed', 'by', 'the', 'united', 'kennel', 'club', 'in', 'and', 'by', 'the', 'american', 'kennel', 'club', 'in']"
https://en.wikipedia.org/wiki/Trigg_Hound,American Foxhound - Wikipedia,"The American Foxhound is a breed of dog, closely related to the English Foxhound. They are scent hounds, bred to hunt foxes by scent. United States Founding Father George Washington contributed to the breed's development.","['the', 'american', 'foxhound', 'is', 'a', 'breed', 'of', 'dog', 'closely', 'related', 'to', 'the', 'english', 'foxhound', 'they', 'are', 'scent', 'hounds', 'bred', 'to', 'hunt', 'foxes', 'by', 'scent', 'united', 'states', 'founding', 'father', 'george', 'washington', 'contributed', 'to', 'the', 'breeds', 'development']"
https://en.wikipedia.org/wiki/Tyrolean_Hound,Tyrolean Hound - Wikipedia,"The Tyrolean Hound is a breed of dog that originated in Tyrol also called the Tiroler Bracke or Tyroler Bracke. They are scent hounds that descended from the Celtic hounds in the late 1800s, mainly for their hunting skills. They are hardworking, passionate, and independent dogs not known for their size, but rather their intelligence. For that reason, hunters can regularly use these dogs to catch their prey, wounded or otherwise. Their ability to stretch over long distances, on rough hot or cold terrain for their prey is also another perk of keeping this dog by your side. Hunters do have to worry about injuries to their dog, however, along with the common injuries that these dogs obtain throughout their life, like hip dysplasia or ear infections. Barring any injuries, these dogs tend to live an energetic life for about 12-14 years, and tend to be an overall healthy and robust dog.","['the', 'tyrolean', 'hound', 'is', 'a', 'breed', 'of', 'dog', 'that', 'originated', 'in', 'tyrol', 'also', 'called', 'the', 'tiroler', 'bracke', 'or', 'tyroler', 'bracke', 'they', 'are', 'scent', 'hounds', 'that', 'descended', 'from', 'the', 'celtic', 'hounds', 'in', 'the', 'late', 's', 'mainly', 'for', 'their', 'hunting', 'skills', 'they', 'are', 'hardworking', 'passionate', 'and', 'independent', 'dogs', 'not', 'known', 'for', 'their', 'size', 'but', 'rather', 'their', 'intelligence', 'for', 'that', 'reason', 'hunters', 'can', 'regularly', 'use', 'these', 'dogs', 'to', 'catch', 'their', 'prey', 'wounded', 'or', 'otherwise', 'their', 'ability', 'to', 'stretch', 'over', 'long', 'distances', 'on', 'rough', 'hot', 'or', 'cold', 'terrain', 'for', 'their', 'prey', 'is', 'also', 'another', 'perk', 'of', 'keeping', 'this', 'dog', 'by', 'your', 'side', 'hunters', 'do', 'have', 'to', 'worry', 'about', 'injuries', 'to', 'their', 'dog', 'however', 'along', 'with', 'the', 'common', 'injuries', 'that', 'these', 'dogs', 'obtain', 'throughout', 'their', 'life', 'like', 'hip', 'dysplasia', 'or', 'ear', 'infections', 'barring', 'any', 'injuries', 'these', 'dogs', 'tend', 'to', 'live', 'an', 'energetic', 'life', 'for', 'about', 'years', 'and', 'tend', 'to', 'be', 'an', 'overall', 'healthy', 'and', 'robust', 'dog']"
https://en.wikipedia.org/wiki/Vikhan,Vikhan - Wikipedia,"The Vikhan is a breed of livestock guardian dog from Pakistan and India.[1] In Pakistan, it is found specifically the Chitral region of the Khyber Pakhtunkhwa Province,[2][3] while in India, it is found in Himachal Pradesh. The breed's name is derived from the Sanskrit word ""vikh"", meaning broken, noseless or hermit. It is possible the name was given due to the broken, uneven land on which it is found, or because the breed often lives in solitude from other parts of the Indian sub-continent.[2][3]","['the', 'vikhan', 'is', 'a', 'breed', 'of', 'livestock', 'guardian', 'dog', 'from', 'pakistan', 'and', 'india', 'in', 'pakistan', 'it', 'is', 'found', 'specifically', 'the', 'chitral', 'region', 'of', 'the', 'khyber', 'pakhtunkhwa', 'province', 'while', 'in', 'india', 'it', 'is', 'found', 'in', 'himachal', 'pradesh', 'the', 'breeds', 'name', 'is', 'derived', 'from', 'the', 'sanskrit', 'word', 'vikh', 'meaning', 'broken', 'noseless', 'or', 'hermit', 'it', 'is', 'possible', 'the', 'name', 'was', 'given', 'due', 'to', 'the', 'broken', 'uneven', 'land', 'on', 'which', 'it', 'is', 'found', 'or', 'because', 'the', 'breed', 'often', 'lives', 'in', 'solitude', 'from', 'other', 'parts', 'of', 'the', 'indian', 'subcontinent']"
https://en.wikipedia.org/wiki/Villano_de_Las_Encartaciones,Villano de Las Encartaciones - Wikipedia,"The Villano de Las Encartaciones is a Spanish breed of large working dog from the region of Las Encartaciones in the province of Biscay, in the Basque country; it is found also in Álava, in eastern Cantabria and in northern Burgos.[2]: 596  The traditional use of the dogs is in management of the Monchina breed of cattle of Cantabria and the País Vasco,[3] and particularly to assist with bringing the cattle down from the mountain pastures between October and December. In 2009 there were fewer than 200 dogs registered in the studbook.[2]: 596 ","['the', 'villano', 'de', 'las', 'encartaciones', 'is', 'a', 'spanish', 'breed', 'of', 'large', 'working', 'dog', 'from', 'the', 'region', 'of', 'las', 'encartaciones', 'in', 'the', 'province', 'of', 'biscay', 'in', 'the', 'basque', 'country', 'it', 'is', 'found', 'also', 'in', 'alava', 'in', 'eastern', 'cantabria', 'and', 'in', 'northern', 'burgos', 'the', 'traditional', 'use', 'of', 'the', 'dogs', 'is', 'in', 'management', 'of', 'the', 'monchina', 'breed', 'of', 'cattle', 'of', 'cantabria', 'and', 'the', 'pais', 'vasco', 'and', 'particularly', 'to', 'assist', 'with', 'bringing', 'the', 'cattle', 'down', 'from', 'the', 'mountain', 'pastures', 'between', 'october', 'and', 'december', 'in', 'there', 'were', 'fewer', 'than', 'dogs', 'registered', 'in', 'the', 'studbook']"
https://en.wikipedia.org/wiki/Villanuco_de_Las_Encartaciones,Villanuco de Las Encartaciones - Wikipedia,"The Villanuco de Las Encartaciones (Basque: Enkarterriko Billanuko, Cantabrian: Villanucu) is a Spanish breed of small dog of ratter type. It originates in the comarca of Enkarterri (Spanish: Las Encartaciones) in the Basque Autonomous Community in northern Spain. It is one of five Basque breeds of dog, the others being the Basque Shepherd Dog, the Erbi Txakur, the Pachón Navarro and the Villano de Las Encartaciones,[2][3] and one of fourteen animal breeds native to the País Vasco.[4]","['the', 'villanuco', 'de', 'las', 'encartaciones', 'basque', 'enkarterriko', 'billanuko', 'cantabrian', 'villanucu', 'is', 'a', 'spanish', 'breed', 'of', 'small', 'dog', 'of', 'ratter', 'type', 'it', 'originates', 'in', 'the', 'comarca', 'of', 'enkarterri', 'spanish', 'las', 'encartaciones', 'in', 'the', 'basque', 'autonomous', 'community', 'in', 'northern', 'spain', 'it', 'is', 'one', 'of', 'five', 'basque', 'breeds', 'of', 'dog', 'the', 'others', 'being', 'the', 'basque', 'shepherd', 'dog', 'the', 'erbi', 'txakur', 'the', 'pachon', 'navarro', 'and', 'the', 'villano', 'de', 'las', 'encartaciones', 'and', 'one', 'of', 'fourteen', 'animal', 'breeds', 'native', 'to', 'the', 'pais', 'vasco']"
https://en.wikipedia.org/wiki/Vizsla,Vizsla - Wikipedia,"The Vizsla (Hungarian: [ˈviʒlɒ])[a] is a dog breed from Hungary and belongs to the Federation Cynologique Internationale (FCI) group 7 (Pointing Dogs),[3] the Canadian Kennel Club (CKC) group 1 (Sporting group),[4] and the American Kennel Club (Sporting group).[5] The Hungarian or Magyar Vizsla or Smooth-Haired Vizsla are sporting dogs and loyal companions. The Vizsla's medium size is one of the breed's most appealing characteristics. As a hunter of fowl and upland game, the Vizsla has held a prominent position among sporting dogs – that of household companion and family dog.","['the', 'vizsla', 'hungarian', 'viZlaa', 'is', 'a', 'dog', 'breed', 'from', 'hungary', 'and', 'belongs', 'to', 'the', 'federation', 'cynologique', 'internationale', 'fci', 'group', 'pointing', 'dogs', 'the', 'canadian', 'kennel', 'club', 'ckc', 'group', 'sporting', 'group', 'and', 'the', 'american', 'kennel', 'club', 'sporting', 'group', 'the', 'hungarian', 'or', 'magyar', 'vizsla', 'or', 'smoothhaired', 'vizsla', 'are', 'sporting', 'dogs', 'and', 'loyal', 'companions', 'the', 'vizslas', 'medium', 'size', 'is', 'one', 'of', 'the', 'breeds', 'most', 'appealing', 'characteristics', 'as', 'a', 'hunter', 'of', 'fowl', 'and', 'upland', 'game', 'the', 'vizsla', 'has', 'held', 'a', 'prominent', 'position', 'among', 'sporting', 'dogs', 'that', 'of', 'household', 'companion', 'and', 'family', 'dog']"
https://en.wikipedia.org/wiki/Volkosob,Wolfdog - Wikipedia,"A wolfdog is a canine produced by the mating of a domestic dog (Canis familiaris) with a gray wolf (Canis lupus), eastern wolf (Canis lycaon), red wolf (Canis rufus), or Ethiopian wolf (Canis simensis) to produce a hybrid.","['a', 'wolfdog', 'is', 'a', 'canine', 'produced', 'by', 'the', 'mating', 'of', 'a', 'domestic', 'dog', 'canis', 'familiaris', 'with', 'a', 'gray', 'wolf', 'canis', 'lupus', 'eastern', 'wolf', 'canis', 'lycaon', 'red', 'wolf', 'canis', 'rufus', 'or', 'ethiopian', 'wolf', 'canis', 'simensis', 'to', 'produce', 'a', 'hybrid']"
https://en.wikipedia.org/wiki/Volpino_Italiano,Volpino Italiano - Wikipedia,The Volpino Italiano[a] or Volpino is an Italian breed of dog of Spitz type.[2] It is closely related to the Pomeranian[3]: 234 [4] and to the German Spitz.[5],"['the', 'volpino', 'italianoa', 'or', 'volpino', 'is', 'an', 'italian', 'breed', 'of', 'dog', 'of', 'spitz', 'type', 'it', 'is', 'closely', 'related', 'to', 'the', 'pomeranian', 'and', 'to', 'the', 'german', 'spitz']"
https://en.wikipedia.org/wiki/Weimaraner,Weimaraner - Wikipedia,Weim,['weim']
https://en.wikipedia.org/wiki/Welsh_Hound,Welsh Hound - Wikipedia,"The Welsh Hound (Welsh: Bytheiad or Ci Hela Cymreig) is a breed of hunting dog of the foxhound type, indigenous to Wales.","['the', 'welsh', 'hound', 'welsh', 'bytheiad', 'or', 'ci', 'hela', 'cymreig', 'is', 'a', 'breed', 'of', 'hunting', 'dog', 'of', 'the', 'foxhound', 'type', 'indigenous', 'to', 'wales']"
https://en.wikipedia.org/wiki/Welsh_Sheepdog,Welsh Sheepdog - Wikipedia,"The Welsh Sheepdog (Welsh: Ci Defaid Cymreig, pronounced [kiː ˈdɛvaɪd kəmˈrɛɨɡ]) is a breed of herding dog of medium size from Wales. ","['the', 'welsh', 'sheepdog', 'welsh', 'ci', 'defaid', 'cymreig', 'pronounced', 'ki', 'devaId', 'kmreig', 'is', 'a', 'breed', 'of', 'herding', 'dog', 'of', 'medium', 'size', 'from', 'wales']"
